facility_id,facility_name,address_line_1,address_line_2,city,state_code,postal_code,country,latitude,longitude,sqft,year_built,occupancy_status,property_type,owner_name,manager_name,contact_phone,contact_email,lease_start_date,lease_end_date,monthly_rent,security_deposit,tax_id,gl_account,cost_center,region_code,district_code,market_area,building_class,floor_count,unit_count,parking_spaces,hvac_type,roof_type,sprinkler_system,fire_alarm,elevator_count,accessibility_compliant,energy_star_rating,last_inspection_date,next_inspection_date,insurance_carrier,policy_number,premium_amount,coverage_start,coverage_end,vendor_id,contract_number,service_type,billing_frequency,payment_terms,currency_code,exchange_rate,created_date,modified_date,created_by,modified_by,is_active,status_reason,notes,external_ref_id,legacy_system_id,import_batch_id,data_source_system,record_version,effective_date,expiration_date,approval_status,approved_by,approved_date,rejection_reason,workflow_state,priority_level,risk_score,compliance_flag,audit_trail_id,internal_row_id,etl_load_timestamp,source_system_code,raw_json_payload,checksum_hash,partition_key,shard_id
facility_id_376,facility_name_376,address_line_1_376,address_line_2_376,city_376,state_code_376,postal_code_376,country_376,latitude_376,longitude_376,sqft_376,year_built_376,occupancy_status_376,property_type_376,owner_name_376,manager_name_376,contact_phone_376,contact_email_376,lease_start_date_376,lease_end_date_376,monthly_rent_376,security_deposit_376,tax_id_376,gl_account_376,cost_center_376,region_code_376,district_code_376,market_area_376,building_class_376,floor_count_376,unit_count_376,parking_spaces_376,hvac_type_376,roof_type_376,sprinkler_system_376,fire_alarm_376,elevator_count_376,accessibility_compliant_376,energy_star_rating_376,last_inspection_date_376,next_inspection_date_376,insurance_carrier_376,policy_number_376,premium_amount_376,coverage_start_376,coverage_end_376,vendor_id_376,contract_number_376,service_type_376,billing_frequency_376,payment_terms_376,currency_code_376,exchange_rate_376,created_date_376,modified_date_376,created_by_376,modified_by_376,is_active_376,status_reason_376,notes_376,external_ref_id_376,legacy_system_id_376,import_batch_id_376,data_source_system_376,record_version_376,effective_date_376,expiration_date_376,approval_status_376,approved_by_376,approved_date_376,rejection_reason_376,workflow_state_376,priority_level_376,risk_score_376,compliance_flag_376,audit_trail_id_376,internal_row_id_376,etl_load_timestamp_376,source_system_code_376,raw_json_payload_376,checksum_hash_376,partition_key_376,shard_id_376
facility_id_377,facility_name_377,address_line_1_377,address_line_2_377,city_377,state_code_377,postal_code_377,country_377,latitude_377,longitude_377,sqft_377,year_built_377,occupancy_status_377,property_type_377,owner_name_377,manager_name_377,contact_phone_377,contact_email_377,lease_start_date_377,lease_end_date_377,monthly_rent_377,security_deposit_377,tax_id_377,gl_account_377,cost_center_377,region_code_377,district_code_377,market_area_377,building_class_377,floor_count_377,unit_count_377,parking_spaces_377,hvac_type_377,roof_type_377,sprinkler_system_377,fire_alarm_377,elevator_count_377,accessibility_compliant_377,energy_star_rating_377,last_inspection_date_377,next_inspection_date_377,insurance_carrier_377,policy_number_377,premium_amount_377,coverage_start_377,coverage_end_377,vendor_id_377,contract_number_377,service_type_377,billing_frequency_377,payment_terms_377,currency_code_377,exchange_rate_377,created_date_377,modified_date_377,created_by_377,modified_by_377,is_active_377,status_reason_377,notes_377,external_ref_id_377,legacy_system_id_377,import_batch_id_377,data_source_system_377,record_version_377,effective_date_377,expiration_date_377,approval_status_377,approved_by_377,approved_date_377,rejection_reason_377,workflow_state_377,priority_level_377,risk_score_377,compliance_flag_377,audit_trail_id_377,internal_row_id_377,etl_load_timestamp_377,source_system_code_377,raw_json_payload_377,checksum_hash_377,partition_key_377,shard_id_377
facility_id_378,facility_name_378,address_line_1_378,address_line_2_378,city_378,state_code_378,postal_code_378,country_378,latitude_378,longitude_378,sqft_378,year_built_378,occupancy_status_378,property_type_378,owner_name_378,manager_name_378,contact_phone_378,contact_email_378,lease_start_date_378,lease_end_date_378,monthly_rent_378,security_deposit_378,tax_id_378,gl_account_378,cost_center_378,region_code_378,district_code_378,market_area_378,building_class_378,floor_count_378,unit_count_378,parking_spaces_378,hvac_type_378,roof_type_378,sprinkler_system_378,fire_alarm_378,elevator_count_378,accessibility_compliant_378,energy_star_rating_378,last_inspection_date_378,next_inspection_date_378,insurance_carrier_378,policy_number_378,premium_amount_378,coverage_start_378,coverage_end_378,vendor_id_378,contract_number_378,service_type_378,billing_frequency_378,payment_terms_378,currency_code_378,exchange_rate_378,created_date_378,modified_date_378,created_by_378,modified_by_378,is_active_378,status_reason_378,notes_378,external_ref_id_378,legacy_system_id_378,import_batch_id_378,data_source_system_378,record_version_378,effective_date_378,expiration_date_378,approval_status_378,approved_by_378,approved_date_378,rejection_reason_378,workflow_state_378,priority_level_378,risk_score_378,compliance_flag_378,audit_trail_id_378,internal_row_id_378,etl_load_timestamp_378,source_system_code_378,raw_json_payload_378,checksum_hash_378,partition_key_378,shard_id_378
facility_id_379,facility_name_379,address_line_1_379,address_line_2_379,city_379,state_code_379,postal_code_379,country_379,latitude_379,longitude_379,sqft_379,year_built_379,occupancy_status_379,property_type_379,owner_name_379,manager_name_379,contact_phone_379,contact_email_379,lease_start_date_379,lease_end_date_379,monthly_rent_379,security_deposit_379,tax_id_379,gl_account_379,cost_center_379,region_code_379,district_code_379,market_area_379,building_class_379,floor_count_379,unit_count_379,parking_spaces_379,hvac_type_379,roof_type_379,sprinkler_system_379,fire_alarm_379,elevator_count_379,accessibility_compliant_379,energy_star_rating_379,last_inspection_date_379,next_inspection_date_379,insurance_carrier_379,policy_number_379,premium_amount_379,coverage_start_379,coverage_end_379,vendor_id_379,contract_number_379,service_type_379,billing_frequency_379,payment_terms_379,currency_code_379,exchange_rate_379,created_date_379,modified_date_379,created_by_379,modified_by_379,is_active_379,status_reason_379,notes_379,external_ref_id_379,legacy_system_id_379,import_batch_id_379,data_source_system_379,record_version_379,effective_date_379,expiration_date_379,approval_status_379,approved_by_379,approved_date_379,rejection_reason_379,workflow_state_379,priority_level_379,risk_score_379,compliance_flag_379,audit_trail_id_379,internal_row_id_379,etl_load_timestamp_379,source_system_code_379,raw_json_payload_379,checksum_hash_379,partition_key_379,shard_id_379
facility_id_380,facility_name_380,address_line_1_380,address_line_2_380,city_380,state_code_380,postal_code_380,country_380,latitude_380,longitude_380,sqft_380,year_built_380,occupancy_status_380,property_type_380,owner_name_380,manager_name_380,contact_phone_380,contact_email_380,lease_start_date_380,lease_end_date_380,monthly_rent_380,security_deposit_380,tax_id_380,gl_account_380,cost_center_380,region_code_380,district_code_380,market_area_380,building_class_380,floor_count_380,unit_count_380,parking_spaces_380,hvac_type_380,roof_type_380,sprinkler_system_380,fire_alarm_380,elevator_count_380,accessibility_compliant_380,energy_star_rating_380,last_inspection_date_380,next_inspection_date_380,insurance_carrier_380,policy_number_380,premium_amount_380,coverage_start_380,coverage_end_380,vendor_id_380,contract_number_380,service_type_380,billing_frequency_380,payment_terms_380,currency_code_380,exchange_rate_380,created_date_380,modified_date_380,created_by_380,modified_by_380,is_active_380,status_reason_380,notes_380,external_ref_id_380,legacy_system_id_380,import_batch_id_380,data_source_system_380,record_version_380,effective_date_380,expiration_date_380,approval_status_380,approved_by_380,approved_date_380,rejection_reason_380,workflow_state_380,priority_level_380,risk_score_380,compliance_flag_380,audit_trail_id_380,internal_row_id_380,etl_load_timestamp_380,source_system_code_380,raw_json_payload_380,checksum_hash_380,partition_key_380,shard_id_380
facility_id_381,facility_name_381,address_line_1_381,address_line_2_381,city_381,state_code_381,postal_code_381,country_381,latitude_381,longitude_381,sqft_381,year_built_381,occupancy_status_381,property_type_381,owner_name_381,manager_name_381,contact_phone_381,contact_email_381,lease_start_date_381,lease_end_date_381,monthly_rent_381,security_deposit_381,tax_id_381,gl_account_381,cost_center_381,region_code_381,district_code_381,market_area_381,building_class_381,floor_count_381,unit_count_381,parking_spaces_381,hvac_type_381,roof_type_381,sprinkler_system_381,fire_alarm_381,elevator_count_381,accessibility_compliant_381,energy_star_rating_381,last_inspection_date_381,next_inspection_date_381,insurance_carrier_381,policy_number_381,premium_amount_381,coverage_start_381,coverage_end_381,vendor_id_381,contract_number_381,service_type_381,billing_frequency_381,payment_terms_381,currency_code_381,exchange_rate_381,created_date_381,modified_date_381,created_by_381,modified_by_381,is_active_381,status_reason_381,notes_381,external_ref_id_381,legacy_system_id_381,import_batch_id_381,data_source_system_381,record_version_381,effective_date_381,expiration_date_381,approval_status_381,approved_by_381,approved_date_381,rejection_reason_381,workflow_state_381,priority_level_381,risk_score_381,compliance_flag_381,audit_trail_id_381,internal_row_id_381,etl_load_timestamp_381,source_system_code_381,raw_json_payload_381,checksum_hash_381,partition_key_381,shard_id_381
facility_id_382,facility_name_382,address_line_1_382,address_line_2_382,city_382,state_code_382,postal_code_382,country_382,latitude_382,longitude_382,sqft_382,year_built_382,occupancy_status_382,property_type_382,owner_name_382,manager_name_382,contact_phone_382,contact_email_382,lease_start_date_382,lease_end_date_382,monthly_rent_382,security_deposit_382,tax_id_382,gl_account_382,cost_center_382,region_code_382,district_code_382,market_area_382,building_class_382,floor_count_382,unit_count_382,parking_spaces_382,hvac_type_382,roof_type_382,sprinkler_system_382,fire_alarm_382,elevator_count_382,accessibility_compliant_382,energy_star_rating_382,last_inspection_date_382,next_inspection_date_382,insurance_carrier_382,policy_number_382,premium_amount_382,coverage_start_382,coverage_end_382,vendor_id_382,contract_number_382,service_type_382,billing_frequency_382,payment_terms_382,currency_code_382,exchange_rate_382,created_date_382,modified_date_382,created_by_382,modified_by_382,is_active_382,status_reason_382,notes_382,external_ref_id_382,legacy_system_id_382,import_batch_id_382,data_source_system_382,record_version_382,effective_date_382,expiration_date_382,approval_status_382,approved_by_382,approved_date_382,rejection_reason_382,workflow_state_382,priority_level_382,risk_score_382,compliance_flag_382,audit_trail_id_382,internal_row_id_382,etl_load_timestamp_382,source_system_code_382,raw_json_payload_382,checksum_hash_382,partition_key_382,shard_id_382
facility_id_383,facility_name_383,address_line_1_383,address_line_2_383,city_383,state_code_383,postal_code_383,country_383,latitude_383,longitude_383,sqft_383,year_built_383,occupancy_status_383,property_type_383,owner_name_383,manager_name_383,contact_phone_383,contact_email_383,lease_start_date_383,lease_end_date_383,monthly_rent_383,security_deposit_383,tax_id_383,gl_account_383,cost_center_383,region_code_383,district_code_383,market_area_383,building_class_383,floor_count_383,unit_count_383,parking_spaces_383,hvac_type_383,roof_type_383,sprinkler_system_383,fire_alarm_383,elevator_count_383,accessibility_compliant_383,energy_star_rating_383,last_inspection_date_383,next_inspection_date_383,insurance_carrier_383,policy_number_383,premium_amount_383,coverage_start_383,coverage_end_383,vendor_id_383,contract_number_383,service_type_383,billing_frequency_383,payment_terms_383,currency_code_383,exchange_rate_383,created_date_383,modified_date_383,created_by_383,modified_by_383,is_active_383,status_reason_383,notes_383,external_ref_id_383,legacy_system_id_383,import_batch_id_383,data_source_system_383,record_version_383,effective_date_383,expiration_date_383,approval_status_383,approved_by_383,approved_date_383,rejection_reason_383,workflow_state_383,priority_level_383,risk_score_383,compliance_flag_383,audit_trail_id_383,internal_row_id_383,etl_load_timestamp_383,source_system_code_383,raw_json_payload_383,checksum_hash_383,partition_key_383,shard_id_383
facility_id_384,facility_name_384,address_line_1_384,address_line_2_384,city_384,state_code_384,postal_code_384,country_384,latitude_384,longitude_384,sqft_384,year_built_384,occupancy_status_384,property_type_384,owner_name_384,manager_name_384,contact_phone_384,contact_email_384,lease_start_date_384,lease_end_date_384,monthly_rent_384,security_deposit_384,tax_id_384,gl_account_384,cost_center_384,region_code_384,district_code_384,market_area_384,building_class_384,floor_count_384,unit_count_384,parking_spaces_384,hvac_type_384,roof_type_384,sprinkler_system_384,fire_alarm_384,elevator_count_384,accessibility_compliant_384,energy_star_rating_384,last_inspection_date_384,next_inspection_date_384,insurance_carrier_384,policy_number_384,premium_amount_384,coverage_start_384,coverage_end_384,vendor_id_384,contract_number_384,service_type_384,billing_frequency_384,payment_terms_384,currency_code_384,exchange_rate_384,created_date_384,modified_date_384,created_by_384,modified_by_384,is_active_384,status_reason_384,notes_384,external_ref_id_384,legacy_system_id_384,import_batch_id_384,data_source_system_384,record_version_384,effective_date_384,expiration_date_384,approval_status_384,approved_by_384,approved_date_384,rejection_reason_384,workflow_state_384,priority_level_384,risk_score_384,compliance_flag_384,audit_trail_id_384,internal_row_id_384,etl_load_timestamp_384,source_system_code_384,raw_json_payload_384,checksum_hash_384,partition_key_384,shard_id_384
facility_id_385,facility_name_385,address_line_1_385,address_line_2_385,city_385,state_code_385,postal_code_385,country_385,latitude_385,longitude_385,sqft_385,year_built_385,occupancy_status_385,property_type_385,owner_name_385,manager_name_385,contact_phone_385,contact_email_385,lease_start_date_385,lease_end_date_385,monthly_rent_385,security_deposit_385,tax_id_385,gl_account_385,cost_center_385,region_code_385,district_code_385,market_area_385,building_class_385,floor_count_385,unit_count_385,parking_spaces_385,hvac_type_385,roof_type_385,sprinkler_system_385,fire_alarm_385,elevator_count_385,accessibility_compliant_385,energy_star_rating_385,last_inspection_date_385,next_inspection_date_385,insurance_carrier_385,policy_number_385,premium_amount_385,coverage_start_385,coverage_end_385,vendor_id_385,contract_number_385,service_type_385,billing_frequency_385,payment_terms_385,currency_code_385,exchange_rate_385,created_date_385,modified_date_385,created_by_385,modified_by_385,is_active_385,status_reason_385,notes_385,external_ref_id_385,legacy_system_id_385,import_batch_id_385,data_source_system_385,record_version_385,effective_date_385,expiration_date_385,approval_status_385,approved_by_385,approved_date_385,rejection_reason_385,workflow_state_385,priority_level_385,risk_score_385,compliance_flag_385,audit_trail_id_385,internal_row_id_385,etl_load_timestamp_385,source_system_code_385,raw_json_payload_385,checksum_hash_385,partition_key_385,shard_id_385
